1順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触点の法線と床の法線とのなす角,接触点の法線とデバイスの方向ベクトルのなす角,床の法線とデバイスの方向ベクトルのなす角,時間
PointPlane1, 0.84,0.84,,,0.06634994,1.643727,1.028138,,,0.06711167,1.647795,1.027489,,44.750001422956,37.2341229411249,13.6587626201971, 1.473
PointPlane3, 1.07,-1.07,,,0.1380375,1.668647,0.9743804,,,0.1372031,1.663588,0.97586,,59.7499809323891,44.4314653145928,18.3414394395602, 1.544
PointBall2, 5.04,5.04,,,-0.1169624,1.687799,0.9894719,,,-0.1204506,1.711672,0.9821281,,51.529787023324,33.2283332175996,18.5810629595437, 1.956
PointBall3, 3.39,3.39,,,0.06019153,1.854107,1.234351,,,0.06110252,1.870997,1.233653,,2.76357130091194,3.52669999134843,3.73931673066174, 1.434
PointPlane2, 2.74,2.74,,,-0.1213743,1.792995,1.272576,,,-0.1193437,1.806252,1.269851,,29.7499911776726,20.2058248989986,14.1786706289352, 1.645
PointPyramid, 3.55,3.55,,,0.05402067,1.835962,1.269783,,,0.05585463,1.853571,1.268929,,48.5275603817165,54.5187835888773,6.45114508118249, 1.489
PointBall1, 4.18,4.18,,,0.2266872,1.765464,1.068796,,,0.2352983,1.784023,1.064445,,37.4848011219724,15.2224404720571,27.3553696099848, 1.322
2順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPlane1, 0.02,0.02,,,0.07046998,1.656548,1.036374,,,0.07048731,1.656655,1.03635,,44.750001422956,33.0586030214479,15.5622560341874, 1.444
PointBall1, 9.67,9.67,,,0.2376217,1.736517,1.088099,,,0.2563943,1.779904,1.077877,,38.4115997099446,14.4204311442957,26.1090769796449, 1.69
PointPlane2, 3.58,3.58,,,-0.1070207,1.791205,1.276666,,,-0.1029239,1.808325,1.27344,,29.7499911776726,23.2813804494947,16.7866066824292, 1.556
PointPlane3, 2.75,2.75,,,0.1489455,1.645368,0.9764247,,,0.1522842,1.658188,0.9727425,,59.7499809323891,45.7242834847169,21.0074363682519, 1.555
