1順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触点の法線と床の法線とのなす角,接触点の法線とデバイスの方向ベクトルのなす角,床の法線とデバイスの方向ベクトルのなす角,時間
PointPlane3, 25.85,25.85,,,0.1449804,1.574808,1.001796,,,0.160428,1.703115,0.9986812,,59.7499809323891,58.8595428554516,6.95671695013848, 0.986
PointPlane2, 22.47,22.47,,,-0.1115645,1.717031,1.319876,,,-0.1030727,1.828446,1.308292,,29.7499911776726,24.4286729056648,7.14567114006099, 0.79
PointPyramid, 15.26,15.26,,,0.07398575,1.759955,1.301801,,,0.08505857,1.835232,1.296182,,48.7770808455319,53.2552908351386,9.2558452188108, 0.645
PointBall1, 19.81,19.81,,,0.2452563,1.690407,1.108674,,,0.2628222,1.787562,1.100748,,36.7201887864234,26.0842099691162,11.1188048762996, 0.556
PointBall3, 21.66,21.66,,,0.09099438,1.761754,1.293923,,,0.1054395,1.86859,1.283424,,6.97982774832575,9.58377795966318,9.34447375101457, 0.678
PointPlane1, 26.49,26.49,,,0.08173525,1.558628,1.074293,,,0.09929115,1.689843,1.069537,,44.750001422956,43.4647784229777,7.83027634944613, 0.689
PointBall2, 25,25,,,-0.1322273,1.624441,1.02906,,,-0.115355,1.747801,1.017826,,44.9472777712638,46.4326389687325,9.19509324915505, 0.687
2順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointBall3, 12.95,12.95,,,0.06502262,1.807244,1.27722,,,0.07489786,1.871084,1.272678,,2.99041895240838,9.67662242601482,9.56087889733429, 0.699
PointBall1, 27.05,27.05,,,0.2456157,1.650923,1.110388,,,0.2674563,1.783916,1.098912,,37.5423591245064,27.3904136020937,10.395875476548, 0.645
PointPlane3, 13.83,13.83,,,0.1475696,1.598614,0.9837511,,,0.159701,1.66642,0.9774951,,59.7499809323891,55.3545425879358,11.2690733027265, 0.7
PointBall2, 18.31,18.31,,,-0.1493668,1.624368,0.9999974,,,-0.1324627,1.714067,0.9929976,,51.1196341750782,54.9833832885766,11.4352313100416, 0.678
PointPyramid, 7.45,7.45,,,0.06613325,1.814709,1.28323,,,0.0731138,1.851167,1.280181,,48.527550136433,37.9370040286731,11.7025188029411, 0.678
PointPlane1, 8.61,8.61,,,0.05199436,1.618871,1.042222,,,0.05975375,1.66118,1.040874,,44.750001422956,44.1670038123838,10.50464538228, 0.711
PointPlane2, 17.15,17.15,,,-0.1134281,1.73758,1.304532,,,-0.09772435,1.821463,1.296196,,29.7499911776726,26.3870742088649,11.8515688944087, 0.667
3順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointBall2, 14.15,14.15,,,-0.1456787,1.635693,0.9894295,,,-0.1335369,1.705267,0.9852669,,52.6396210155808,56.5526567727585,10.3743347680525, 0.677
PointPlane2, 14.49,14.49,,,-0.1271485,1.743979,1.293731,,,-0.1170453,1.815243,1.285423,,29.7499911776726,24.6146111402659,10.2439976868427, 0.678
PointPyramid, 4.37,4.37,,,0.07612083,1.821137,1.289731,,,0.08091173,1.842344,1.287596,,48.527550136433,36.1771272908169,13.7907133335534, 0.678
PointPlane1, 22.99,22.99,,,0.08765443,1.583643,1.08571,,,0.08946174,1.6983,1.077994,,44.750001422956,41.1585104723873,3.7105624888298, 0.634
PointBall1, 26.74,26.74,,,0.2432606,1.656823,1.107537,,,0.2555175,1.789429,1.095681,,36.2870216164098,29.1428932452846,7.15628824194351, 0.623
PointBall3, 12.96,12.96,,,0.04925659,1.805851,1.293247,,,0.05557141,1.87019,1.288598,,4.90036945630557,10.9513952368539,6.80371388679872, 0.634
PointPlane3, 14.11,14.11,,,0.1576258,1.592717,0.9776626,,,0.1652412,1.662834,0.9754245,,59.7499809323891,58.3792303060038,6.39255187813121, 0.654
4順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointBall3, 18.85,18.85,,,0.07115684,1.777235,1.28923,,,0.08209188,1.870448,1.280393,,4.40713376242098,9.72748684334848,8.42233335192662, 0.633
PointBall2, 13.51,13.51,,,-0.13799,1.641793,0.986881,,,-0.129423,1.708787,0.9856188,,52.0334144228547,55.8769530071615,7.33285844547176, 0.678
PointPlane1, 10.35,10.35,,,0.05352043,1.636546,1.069733,,,0.06191078,1.687567,1.067261,,44.750001422956,43.054103065275,9.66041609511266, 0.667
PointBall1, 20.5,20.5,,,0.2342519,1.697287,1.119453,,,0.2538949,1.797588,1.112033,,34.3792439663818,23.3947325582587,11.7379589460108, 0.634
PointPyramid, 8.41,8.41,,,0.0694083,1.807949,1.283588,,,0.07469891,1.849373,1.278785,,48.527550136433,41.6755045517518,9.61995490936908, 0.678
PointPlane2, 14.19,14.19,,,-0.0930222,1.749558,1.297803,,,-0.08374146,1.819752,1.293233,,29.7499911776726,27.2555293225705,8.27604521812778, 0.667
PointPlane3, 20.95,20.95,,,0.1662412,1.590025,0.9957812,,,0.1793407,1.693909,0.9933658,,59.7499809323891,58.9415256137779,7.26560584345435, 0.633
5順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPlane2, 8.24,8.24,,,-0.1174955,1.77704,1.292875,,,-0.1131103,1.817891,1.29001,,29.7499911776726,26.6487165505724,7.17310032523083, 0.667
PointPlane1, 11.47,11.47,,,0.05107768,1.616012,1.055017,,,0.0561233,1.673072,1.052766,,44.750001422956,42.9811566469692,5.43346826751118, 0.689
PointBall1, 12.52,12.52,,,0.2294199,1.729527,1.087383,,,0.2411362,1.790843,1.082622,,35.9464888844366,25.6588821485042,11.5621763486493, 0.656
PointPlane3, 23.99,23.99,,,0.1488822,1.582911,1.004471,,,0.1582962,1.702342,0.9982346,,59.7499809323891,57.1255183828845,5.26734014227284, 0.622
PointBall2, 6.11,6.11,,,-0.1249538,1.682331,0.9842824,,,-0.1200559,1.712423,0.9825777,,51.3991938100274,54.6865057094688,9.6993310968259, 0.634
PointPyramid, 5.57,5.57,,,0.07131493,1.823149,1.28524,,,0.07350854,1.85072,1.2819,,48.527550136433,44.4056130493037,8.03770748121983, 0.689
PointBall3, 18.36,18.36,,,0.06341146,1.780266,1.277213,,,0.07500332,1.871133,1.271358,,2.84331076904513,8.18278069515387,8.02379865513579, 0.633
