1順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触点の法線と床の法線とのなす角,接触点の法線とデバイスの方向ベクトルのなす角,床の法線とデバイスの方向ベクトルのなす角,時間
PointBall1, 8.56,8.56,,,0.2213846,1.754189,1.082786,,,0.2303461,1.796028,1.082152,,34.7230244532149,27.0091814815363,12.1035601790876, 1.23
PointPlane3, 4.85,4.85,,,0.1574901,1.634781,0.9738672,,,0.1613044,1.658723,0.9730514,,59.7499809323891,58.491914763795,9.20391529199627, 1.023
PointPyramid, 8.58,8.58,,,0.06841651,1.809342,1.268922,,,0.07230759,1.852079,1.269431,,48.527550136433,43.3296294736315,5.28409075385934, 1.276
PointPlane2, 9.82,9.82,,,-0.09905471,1.767391,1.28946,,,-0.09558538,1.816312,1.287275,,29.7499911776726,27.7170537296816,4.6624103679992, 1.112
PointBall3, 8.54,8.54,,,0.07426921,1.828735,1.245979,,,0.07883194,1.871196,1.245637,,2.31130649562356,4.19577313754976,6.13673440696315, 1.089
PointPlane1, 11.95,11.95,,,0.06358023,1.61708,1.055652,,,0.06992118,1.676505,1.056199,,44.750001422956,45.8439688862125,6.13967309577177, 1.256
PointBall2, 12.71,12.71,,,-0.1359542,1.669126,1.007698,,,-0.1327985,1.732361,1.012934,,47.8521332387732,53.5190522429771,5.73763835401552, 1.356
2順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointBall3, 6.46,6.46,,,0.05358381,1.839368,1.266188,,,0.05781829,1.871408,1.265797,,1.8490676934338,8.62113027105605,7.54142424238975, 1.055
PointBall2, 12.06,12.06,,,-0.1362987,1.652187,0.9924793,,,-0.1341359,1.712423,0.9926166,,51.4067650745117,52.9643008789315,2.09125082673746, 1.047
PointBall1, 13.23,13.23,,,0.1985906,1.736734,1.07476,,,0.2082939,1.802171,1.074857,,33.2153251226873,28.8952681589112,8.44110612633801, 1.078
PointPlane3, 6.28,6.28,,,0.1457571,1.645617,0.9841135,,,0.1476161,1.676965,0.9835836,,59.7499809323891,59.0917692807697,3.46825577179428, 1.278
PointPlane1, 14.35,14.35,,,0.07691994,1.594497,1.04988,,,0.0761162,1.66611,1.045804,,44.750001422956,41.7468014794189,3.07485268136144, 1.267
PointPyramid, 6.74,6.74,,,0.06768972,1.821417,1.273481,,,0.06966602,1.855067,1.272564,,48.527550136433,45.1876765176965,3.60543435448453, 1.144
PointPlane2, 8.24,8.24,,,-0.1085624,1.770275,1.278427,,,-0.1058681,1.811391,1.27875,,29.7499911776726,30.6587922176827,3.81377262073213, 1.056
3順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPlane2, 10.77,10.77,,,-0.1047812,1.765486,1.293805,,,-0.1017824,1.819247,1.292359,,29.7499911776726,28.6219222883865,3.44270190038625, 1.088
PointBall1, 7.52,7.52,,,0.2239479,1.765975,1.097056,,,0.2297346,1.803115,1.096374,,33.0030496793795,26.553510546381,8.89021666497809, 0.966
PointBall2, 10.42,10.42,,,-0.1411263,1.675099,1.015605,,,-0.13976,1.727121,1.012672,,48.8088036582492,47.5753569058333,3.33424981188521, 0.834
PointPyramid, 9.27,9.27,,,0.05592085,1.80997,1.269623,,,0.05821342,1.85624,1.269134,,48.5275603817165,51.3656746576083,2.85800592063548, 0.978
PointPlane1, 9.67,9.67,,,0.04785327,1.616989,1.044811,,,0.05027003,1.665295,1.044989,,44.750001422956,45.2815403897534,2.90083547440785, 0.989
PointBall3, 7.58,7.58,,,0.06464764,1.833605,1.270868,,,0.06918052,1.871252,1.271201,,2.49230031373335,6.36152787912387,6.90677247388306, 0.899
PointPlane3, 9.47,9.47,,,0.1348331,1.641528,0.9904807,,,0.1400991,1.688586,0.9902927,,59.7499809323891,59.9780409424295,6.3849712221371, 0.923
4順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointBall3, 7.72,7.72,,,0.06220978,1.833371,1.251925,,,0.06771493,1.871552,1.252839,,0.528231127618666,7.88010257805483,8.36008386333703, 1.012
PointPlane1, 13.46,13.46,,,0.07010825,1.623518,1.077769,,,0.06862471,1.690358,1.070052,,44.750001422956,38.4320424655616,6.45968068297336, 1.034
PointBall2, 27.89,27.89,,,-0.1343662,1.561879,0.9874189,,,-0.1412226,1.701177,0.9871903,,53.339790518104,51.784010072252,2.82209577518661, 1.197
PointPlane2, 16.93,16.93,,,-0.108695,1.746435,1.317677,,,-0.1053731,1.830875,1.312499,,29.7499911776726,26.5793286607252,3.95878820494665, 1.057
PointPlane3, 12.73,12.73,,,0.139925,1.629775,0.9950712,,,0.1440527,1.693279,0.9930022,,59.7499809323891,58.2087966003873,4.05260426568069, 0.965
PointBall1, 7.74,7.74,,,0.228259,1.760516,1.092099,,,0.2316971,1.798959,1.089455,,34.0226022336995,27.8205686587672,6.28824507401079, 1.024
PointPyramid, 5.28,5.28,,,0.06127879,1.816211,1.256119,,,0.06296007,1.842562,1.255108,,48.277076861255,46.4424163842573,4.13280135647553, 0.978
5順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPyramid, 5.52,5.52,,,0.05682848,1.817983,1.258621,,,0.05926847,1.845471,1.257679,,48.277076861255,46.7770239272904,5.34917903974373, 0.967
PointPlane1, 11.97,11.97,,,0.04869864,1.592145,1.032398,,,0.05160268,1.651921,1.031615,,44.750001422956,44.3194536304162,2.82563125175735, 0.933
