1順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触点の法線と床の法線とのなす角,接触点の法線とデバイスの方向ベクトルのなす角,床の法線とデバイスの方向ベクトルのなす角,時間
PointPlane2, 2.21,2.21,,,-0.1220756,1.80576,1.287391,,,-0.1166791,1.815165,1.285287,,29.7499911776726,33.6293233673287,31.5374652941022, 7.231
PointBall1, 4.04,4.04,,,0.2340344,1.768089,1.079171,,,0.2461183,1.783027,1.072912,,37.7156239434551,12.1922331075197,42.2193993304138, 2.555
PointBall2, 1.13,1.13,,,-0.1363749,1.711795,0.9997629,,,-0.1349439,1.716825,0.9976797,,50.6381502482204,47.8457231064155,26.4722876465787, 2.056
PointPlane3, 3.62,-3.62,,,0.1513851,1.676205,0.9672108,,,0.1448798,1.660904,0.9743106,,59.7499809323891,40.2464616775172,31.9993568238711, 1.7
PointPyramid, 2.58,2.58,,,0.05772218,1.849552,1.274821,,,0.0654932,1.859788,1.273484,,48.527550136433,12.7697571753981,37.5624774461468, 1.523
PointBall3, 1.88,-1.88,,,0.0625468,1.879448,1.250139,,,0.05757046,1.871502,1.250789,,0.955111001954572,33.0632099839149,32.2465242875828, 1.2
PointPlane1, 0.35,-0.35,,,0.08113973,1.663488,1.041132,,,0.08065489,1.661861,1.041555,,44.750001422956,34.054256744527,21.4091283198987, 2.2
2順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPlane1, 1.22,1.22,,,0.06918542,1.648923,1.035435,,,0.07128403,1.654514,1.034208,,44.750001422956,37.7429515295639,23.3756831611936, 2.256
PointPyramid, 3.6,-3.6,,,0.06881092,1.870592,1.264406,,,0.05902673,1.855624,1.266654,,48.277076861255,49.9528056708782,33.7977148464403, 1.422
PointPlane3, 0.78,0.78,,,0.1645413,1.638046,0.9641435,,,0.1657858,1.641598,0.9631642,,59.7499809323891,47.5652209053871,23.8737968906703, 2.156
PointPlane2, 2.46,2.46,,,-0.1108766,1.802892,1.285986,,,-0.107156,1.814489,1.284118,,29.7499911776726,27.0102350381864,19.6370682324495, 1.934
